site,case_id,case_group,period,phase,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
nist,clean,primary,evaluation,normal,raw,4,3978,0.05772795132360548,0.10534304852386311,0.38235294117647056,0.6762192056309704,0.8172448466566113,0.38754609515280086,0
nist,clean,primary,evaluation,normal,recency,1,3978,0.03176673094797148,0.05283412882899899,0.5032679738562091,0.801659125188537,0.9044746103569633,0.2562495282262126,0
nist,clean,primary,evaluation,normal,recency,2,3978,0.043391667687496,0.07438842186513044,0.504524886877828,0.806184012066365,0.9047259929612871,0.3494030301433645,0
nist,clean,primary,evaluation,normal,recency,3,3978,0.051082864425888004,0.09098876002305792,0.4974861739567622,0.8021618903971846,0.9012066365007542,0.39590117751239345,0
nist,clean,primary,evaluation,normal,recency,4,3978,0.05706651461390679,0.10534304852386311,0.5032679738562091,0.7961287078934137,0.8991955756661639,0.4195641142463162,0
nist,clean,primary,evaluation,normal,rolling,1,3978,0.03179268437248268,0.05283412882899899,0.5017596782302665,0.8026646556058321,0.9042232277526395,0.25588725138627005,0
nist,clean,primary,evaluation,normal,rolling,2,3978,0.04347181432592887,0.07438842186513044,0.5025138260432378,0.8024132730015083,0.9027149321266968,0.3500127135633816,0
nist,clean,primary,evaluation,normal,rolling,3,3978,0.05118803167232194,0.09098876002305792,0.4984917043740573,0.7996480643539468,0.8984414278531926,0.39675474866900035,0
nist,clean,primary,evaluation,normal,rolling,4,3978,0.05718189834253234,0.10534304852386311,0.49949723479135244,0.7941176470588235,0.8949220713926597,0.41965193161736924,0
nist,clean,primary,evaluation,normal,single_imputation,1,3978,0.03564120487841595,0.05524247885410789,0.6018099547511312,0.8117144293614882,0.8687782805429864,0.21071776980375181,0
nist,clean,primary,evaluation,normal,single_imputation,2,3978,0.04908742153818209,0.07822954080072353,0.528657616892911,0.7566616390145802,0.8343388637506285,0.2654304593576391,0
nist,clean,primary,evaluation,normal,single_imputation,3,3978,0.05894513996565919,0.09463552452845014,0.48994469582704875,0.722473604826546,0.8089492207139266,0.2973066224855526,0
nist,clean,primary,evaluation,normal,single_imputation,4,3978,0.06760019541456022,0.10764087437229711,0.4763700351935646,0.700603318250377,0.7890899949723479,0.32043546977527604,0
nist,clean,primary,warmup,normal,aci_bounded,1,272,0.03318994445376898,0.054990586184100985,0.5,0.8014705882352942,0.9044117647058824,0.25062839324453884,0
nist,clean,primary,warmup,normal,aci_bounded,2,272,0.04839222925185794,0.08643765082977718,0.5294117647058824,0.8088235294117647,0.8970588235294118,0.3836326007118554,0
nist,clean,primary,warmup,normal,aci_bounded,3,272,0.05852638251375573,0.10607536066430935,0.5625,0.8125,0.9080882352941176,0.44048729175136053,0
nist,clean,primary,warmup,normal,aci_bounded,4,272,0.06421827558952477,0.12285793411022829,0.5441176470588235,0.8161764705882353,0.9117647058823529,0.4671901157112803,0
nist,clean,primary,warmup,normal,carry_forward,1,272,0.035810881963393694,0.05645409463221224,0.39338235294117646,0.6948529411764706,0.8455882352941176,0.33191666419088733,0
nist,clean,primary,warmup,normal,carry_forward,2,272,0.05230929248651487,0.08865800308962368,0.3860294117647059,0.6544117647058824,0.8088235294117647,0.39421598713458084,0
nist,clean,primary,warmup,normal,carry_forward,3,272,0.062130372018572265,0.11397427573468075,0.3492647058823529,0.7022058823529411,0.8308823529411765,0.43136303744232996,0
nist,clean,primary,warmup,normal,carry_forward,4,272,0.06676682306657047,0.13170799552605839,0.3713235294117647,0.6875,0.8345588235294118,0.4427721362533037,0
nist,clean,primary,warmup,normal,geometric_persistence,1,272,0.039310418642506784,0.05999021104390302,0.5735294117647058,0.8235294117647058,0.875,0.2684666879590487,0
nist,clean,primary,warmup,normal,geometric_persistence,2,272,0.05802073074549618,0.09289684945772014,0.5735294117647058,0.8088235294117647,0.8897058823529411,0.40784882049614835,0
nist,clean,primary,warmup,normal,geometric_persistence,3,272,0.07147654482454097,0.11945843362247457,0.5588235294117647,0.8125,0.8860294117647058,0.4876906674675528,0
nist,clean,primary,warmup,normal,geometric_persistence,4,272,0.07879506239500186,0.13762075479973304,0.5551470588235294,0.8272058823529411,0.8897058823529411,0.5293769451729559,0
nist,clean,primary,warmup,normal,mask50,1,272,0.033201586194998224,0.054990586184100985,0.5036764705882353,0.7941176470588235,0.9007352941176471,0.2491580687898909,0
nist,clean,primary,warmup,normal,mask50,2,272,0.04841122610321221,0.08643765082977718,0.5183823529411765,0.8014705882352942,0.8933823529411765,0.38298330278960213,0
nist,clean,primary,warmup,normal,mask50,3,272,0.05851374294077402,0.10607536066430935,0.5367647058823529,0.8014705882352942,0.9044117647058824,0.43894975665406244,0
nist,clean,primary,warmup,normal,mask50,4,272,0.06415906510124735,0.12285793411022829,0.5330882352941176,0.8014705882352942,0.9007352941176471,0.46445242933244146,0
nist,clean,primary,warmup,normal,mi_recency,1,272,0.03748213038920253,0.05903823824023924,0.5220588235294118,0.7977941176470589,0.8970588235294118,0.2617861514941281,0
nist,clean,primary,warmup,normal,mi_recency,2,272,0.052311483324371716,0.08976471650028618,0.5220588235294118,0.8014705882352942,0.9044117647058824,0.32753732773820826,0
nist,clean,primary,warmup,normal,mi_recency,3,272,0.0659187863391009,0.11513432624242301,0.5,0.8088235294117647,0.8933823529411765,0.4101653215262719,0
nist,clean,primary,warmup,normal,mi_recency,4,272,0.07329713153702913,0.13082323911256546,0.5036764705882353,0.7757352941176471,0.8713235294117647,0.4504448378160649,0
nist,clean,primary,warmup,normal,multiple_imputation,1,272,0.037911274197174855,0.05903823824023924,0.6213235294117647,0.7904411764705882,0.8492647058823529,0.20355435790117252,0
nist,clean,primary,warmup,normal,multiple_imputation,2,272,0.05315258120608551,0.08976471650028618,0.43014705882352944,0.7389705882352942,0.8382352941176471,0.26166053915803733,0
nist,clean,primary,warmup,normal,multiple_imputation,3,272,0.06929515215949027,0.11513432624242301,0.36764705882352944,0.6433823529411765,0.7389705882352942,0.2977016453397602,0
nist,clean,primary,warmup,normal,multiple_imputation,4,272,0.07839496266540558,0.13082323911256546,0.33455882352941174,0.5919117647058824,0.7132352941176471,0.3208494225157162,0
nist,clean,primary,warmup,normal,persistence,1,272,0.05068896107514857,0.08739122518235222,0.6544117647058824,0.8713235294117647,0.9191176470588235,0.36474168416396846,0
nist,clean,primary,warmup,normal,persistence,2,272,0.07435877708928973,0.1428644262424216,0.6102941176470589,0.875,0.9448529411764706,0.5295103483072209,0
nist,clean,primary,warmup,normal,persistence,3,272,0.08691659092802248,0.17264462085859464,0.6139705882352942,0.8566176470588235,0.9411764705882353,0.5887803993549765,0
nist,clean,primary,warmup,normal,persistence,4,272,0.09202514123776127,0.18565880261413767,0.6176470588235294,0.8676470588235294,0.9301470588235294,0.60738730225559,0
nist,clean,primary,warmup,normal,physical,1,272,0.0331165274755881,0.054990586184100985,0.5110294117647058,0.7904411764705882,0.9007352941176471,0.2500724720168344,0
nist,clean,primary,warmup,normal,physical,2,272,0.048353198465811424,0.08643765082977718,0.5294117647058824,0.7977941176470589,0.8970588235294118,0.38455081214945835,0
nist,clean,primary,warmup,normal,physical,3,272,0.05851787148264309,0.10607536066430935,0.5404411764705882,0.7867647058823529,0.9044117647058824,0.44090689811866257,0
nist,clean,primary,warmup,normal,physical,4,272,0.0641982131163655,0.12285793411022829,0.5330882352941176,0.8051470588235294,0.9044117647058824,0.46589787506138525,0
nist,clean,primary,warmup,normal,physical_availability,1,272,0.0331140180202248,0.054990586184100985,0.5110294117647058,0.7904411764705882,0.9007352941176471,0.249884076928978,0
nist,clean,primary,warmup,normal,physical_availability,2,272,0.04835014801436288,0.08643765082977718,0.5294117647058824,0.7977941176470589,0.8970588235294118,0.3844919753891735,0
nist,clean,primary,warmup,normal,physical_availability,3,272,0.05849602584759646,0.10607536066430935,0.5404411764705882,0.7867647058823529,0.9007352941176471,0.4409207664780627,0
nist,clean,primary,warmup,normal,physical_availability,4,272,0.06419107577326828,0.12285793411022829,0.5330882352941176,0.8051470588235294,0.9044117647058824,0.46598055371821107,0
nist,clean,primary,warmup,normal,physical_recovery,1,272,0.03308843595733305,0.054990586184100985,0.5110294117647058,0.7904411764705882,0.9007352941176471,0.25060437320741535,0
nist,clean,primary,warmup,normal,physical_recovery,2,272,0.04834206622689332,0.08643765082977718,0.5294117647058824,0.7977941176470589,0.8970588235294118,0.384869048614153,0
nist,clean,primary,warmup,normal,physical_recovery,3,272,0.058491135622442285,0.10607536066430935,0.5404411764705882,0.7867647058823529,0.9044117647058824,0.44123757550209003,0
nist,clean,primary,warmup,normal,physical_recovery,4,272,0.06420370138715883,0.12285793411022829,0.5294117647058824,0.8014705882352942,0.9044117647058824,0.4661864718962104,0
nist,clean,primary,warmup,normal,previous_day,1,272,0.10043118065849355,0.17428029319411548,0.3088235294117647,0.6654411764705882,0.8272058823529411,0.4878229833284441,0
nist,clean,primary,warmup,normal,previous_day,2,272,0.0995689633590784,0.17428029319411548,0.3161764705882353,0.6727941176470589,0.8308823529411765,0.495659750365791,0
nist,clean,primary,warmup,normal,previous_day,3,272,0.09905047738611976,0.17428029319411548,0.3235294117647059,0.6764705882352942,0.8419117647058824,0.4998828076786218,0
nist,clean,primary,warmup,normal,previous_day,4,272,0.09878662613071179,0.17428029319411548,0.3235294117647059,0.6875,0.8419117647058824,0.5026859470069428,0
nist,clean,primary,warmup,normal,raw,1,272,0.03331696816406609,0.054990586184100985,0.43014705882352944,0.6948529411764706,0.8161764705882353,0.2248530795941177,0
nist,clean,primary,warmup,normal,raw,2,272,0.048655968536251135,0.08643765082977718,0.39338235294117646,0.6654411764705882,0.8235294117647058,0.3651614625124749,0
nist,clean,primary,warmup,normal,raw,3,272,0.05883769233303887,0.10607536066430935,0.34191176470588236,0.6691176470588235,0.8088235294117647,0.4171326040195213,0
nist,clean,primary,warmup,normal,raw,4,272,0.06438349861279132,0.12285793411022829,0.3713235294117647,0.6727941176470589,0.8235294117647058,0.4424663277634333,0
nist,clean,primary,warmup,normal,recency,1,272,0.033205900050337314,0.054990586184100985,0.5036764705882353,0.7941176470588235,0.9007352941176471,0.24897841343575658,0
nist,clean,primary,warmup,normal,recency,2,272,0.04841499769630072,0.08643765082977718,0.5183823529411765,0.8014705882352942,0.8933823529411765,0.3827117665948362,0
nist,clean,primary,warmup,normal,recency,3,272,0.05851594404075684,0.10607536066430935,0.5367647058823529,0.8014705882352942,0.9044117647058824,0.4386630432639227,0
nist,clean,primary,warmup,normal,recency,4,272,0.06416036561695038,0.12285793411022829,0.5330882352941176,0.8014705882352942,0.9007352941176471,0.46429734951250673,0
nist,clean,primary,warmup,normal,rolling,1,272,0.03316948326659408,0.054990586184100985,0.5036764705882353,0.7977941176470589,0.9044117647058824,0.2506205750898192,0
nist,clean,primary,warmup,normal,rolling,2,272,0.04838285047345897,0.08643765082977718,0.5330882352941176,0.8125,0.8970588235294118,0.3830045593255955,0
nist,clean,primary,warmup,normal,rolling,3,272,0.05852003070912763,0.10607536066430935,0.5661764705882353,0.8088235294117647,0.9080882352941176,0.44006998572574496,0
nist,clean,primary,warmup,normal,rolling,4,272,0.06422418029430388,0.12285793411022829,0.5404411764705882,0.8161764705882353,0.9117647058823529,0.46708254028713875,0
nist,clean,primary,warmup,normal,single_imputation,1,272,0.037820060941308464,0.058697446728697845,0.6176470588235294,0.7941176470588235,0.8492647058823529,0.20374545351920056,0
nist,clean,primary,warmup,normal,single_imputation,2,272,0.05292589257926587,0.08932374938707374,0.43014705882352944,0.7389705882352942,0.8382352941176471,0.2609806005725838,0
nist,clean,primary,warmup,normal,single_imputation,3,272,0.06887252457970881,0.11391096958273292,0.375,0.6507352941176471,0.7389705882352942,0.2965158751014418,0
nist,clean,primary,warmup,normal,single_imputation,4,272,0.07832499212617992,0.13083336010007218,0.33455882352941174,0.5955882352941176,0.7095588235294118,0.32019587014675255,0
nist,pv_only,primary,evaluation,normal,aci_bounded,1,3103,0.03192708009494366,0.05307285727587473,0.499838865613922,0.7985820174025137,0.8997744118594908,0.2553695496705957,0
nist,pv_only,primary,evaluation,normal,aci_bounded,2,3102,0.04365920915892083,0.07505956118357265,0.4996776273372018,0.8014184397163121,0.903932946486138,0.34911675617221105,0
nist,pv_only,primary,evaluation,normal,aci_bounded,3,3105,0.05131333226592318,0.0914228890363043,0.4998389694041868,0.7987117552334944,0.8982286634460548,0.39745306584236517,0
nist,pv_only,primary,evaluation,normal,aci_bounded,4,3106,0.057383405032935125,0.10556553351009054,0.49645846748229233,0.7981326464906632,0.9001931745009659,0.42234487912301066,0
nist,pv_only,primary,evaluation,normal,carry_forward,1,3103,0.03406784287934062,0.055716957431253517,0.41540444730905574,0.7022236545278763,0.8459555269094424,0.27930629597617845,0
nist,pv_only,primary,evaluation,normal,carry_forward,2,3102,0.04573657197279945,0.07878922593333013,0.4065119277885235,0.683752417794971,0.8310767246937459,0.3352078992201071,0
nist,pv_only,primary,evaluation,normal,carry_forward,3,3105,0.053473175496636015,0.0960863133112335,0.392914653784219,0.6830917874396135,0.8164251207729468,0.3699140908218345,0
nist,pv_only,primary,evaluation,normal,carry_forward,4,3106,0.059619111702122383,0.11160698719164859,0.3789439793947199,0.675788795878944,0.8129426915647134,0.3846314760767051,0
nist,pv_only,primary,evaluation,normal,geometric_persistence,1,3103,0.03939423703588602,0.06306441162940979,0.5207863358040606,0.8317757009345794,0.9358685143409604,0.34426959714208655,0
nist,pv_only,primary,evaluation,normal,geometric_persistence,2,3102,0.05956355941122131,0.10100187787834834,0.5174081237911026,0.8343004513217279,0.9284332688588007,0.4674068455458003,0
nist,pv_only,primary,evaluation,normal,geometric_persistence,3,3105,0.07684282506470984,0.13504392363556747,0.5156199677938809,0.8119162640901771,0.9201288244766506,0.5588331056587468,0
nist,pv_only,primary,evaluation,normal,geometric_persistence,4,3106,0.0898324855279322,0.1641553810818716,0.5090148100450741,0.8177720540888602,0.916613007083065,0.6263817479714393,0
nist,pv_only,primary,evaluation,normal,mask50,1,3103,0.03189135266484187,0.05307285727587473,0.5049951659684176,0.8056719303899452,0.9055752497582984,0.2563989779315689,0
nist,pv_only,primary,evaluation,normal,mask50,2,3102,0.04358748135066389,0.07505956118357265,0.5029013539651838,0.807865892972276,0.9081237911025145,0.34881510171637814,0
nist,pv_only,primary,evaluation,normal,mask50,3,3105,0.05120568336866184,0.0914228890363043,0.5037037037037037,0.8067632850241546,0.9046698872785829,0.3953599019756615,0
nist,pv_only,primary,evaluation,normal,mask50,4,3106,0.057273773021632834,0.10556553351009054,0.5038634900193174,0.8074694140373471,0.9034127495170637,0.4197419991928414,0
nist,pv_only,primary,evaluation,normal,mi_recency,1,3103,0.035266294461848854,0.05545265983156415,0.5056397035127296,0.8085723493393491,0.9023525620367386,0.24860211416556843,0
nist,pv_only,primary,evaluation,normal,mi_recency,2,3102,0.04835024385759033,0.07866444321050078,0.5051579626047711,0.8014184397163121,0.899097356544165,0.32915444606807576,0
nist,pv_only,primary,evaluation,normal,mi_recency,3,3105,0.057063417298985265,0.09474134006766004,0.5066022544283414,0.7996779388083736,0.8950080515297907,0.3969627026761081,0
nist,pv_only,primary,evaluation,normal,mi_recency,4,3106,0.06456331264330158,0.1079312523370132,0.5022537025112686,0.8026400515132003,0.8992273019961365,0.4440369549739281,0
nist,pv_only,primary,evaluation,normal,multiple_imputation,1,3103,0.03555131632905197,0.05545265983156415,0.6058652916532388,0.8153399935546246,0.8714147599097647,0.2163405495402311,0
nist,pv_only,primary,evaluation,normal,multiple_imputation,2,3102,0.04905764390901097,0.07866444321050078,0.5290135396518375,0.7595099935525468,0.8368794326241135,0.26969752050846285,0
nist,pv_only,primary,evaluation,normal,multiple_imputation,3,3105,0.05907748144447136,0.09474134006766004,0.49500805152979066,0.7281803542673108,0.8096618357487922,0.3001403954459184,0
nist,pv_only,primary,evaluation,normal,multiple_imputation,4,3106,0.06791083691776441,0.1079312523370132,0.47778493238892467,0.7073406310367032,0.7875080489375402,0.3224992213082133,0
nist,pv_only,primary,evaluation,normal,persistence,1,3103,0.057107961136017064,0.10781824166253068,0.5024170157911698,0.8311311633902675,0.9436029648727038,0.4316873297726623,0
nist,pv_only,primary,evaluation,normal,persistence,2,3102,0.08943442115974382,0.17912957132255997,0.49645390070921985,0.8165699548678272,0.9313346228239845,0.592556484108707,0
nist,pv_only,primary,evaluation,normal,persistence,3,3105,0.1103836071946885,0.22759721693285992,0.5001610305958132,0.8054750402576489,0.9175523349436393,0.6856076040507295,0
nist,pv_only,primary,evaluation,normal,persistence,4,3106,0.12239276113163516,0.2546861875355468,0.5048293625241468,0.8045717965228589,0.9059884095299421,0.7381462644168255,0
nist,pv_only,primary,evaluation,normal,physical,1,3103,0.03183739457217979,0.05307285727587473,0.5033838221076378,0.809216886883661,0.9062197873026103,0.25863175599867044,0
nist,pv_only,primary,evaluation,normal,physical,2,3102,0.043510667830114404,0.07505956118357265,0.5083816892327531,0.8123791102514507,0.912314635718891,0.3506665450616352,0
nist,pv_only,primary,evaluation,normal,physical,3,3105,0.05109431415853473,0.0914228890363043,0.4995169082125604,0.8103059581320451,0.9046698872785829,0.3992756128831867,0
nist,pv_only,primary,evaluation,normal,physical,4,3106,0.05715661241680993,0.10556553351009054,0.5051513200257566,0.8081133290405667,0.9082421120412105,0.4227566540691527,0
nist,pv_only,primary,evaluation,normal,physical_availability,1,3103,0.031826312638099416,0.05307285727587473,0.5095069287786014,0.8117950370609088,0.9087979374798582,0.2592500362866143,0
nist,pv_only,primary,evaluation,normal,physical_availability,2,3102,0.043521100460755406,0.07505956118357265,0.5041908446163765,0.8136686009026435,0.9152159896840748,0.35141011003808786,0
nist,pv_only,primary,evaluation,normal,physical_availability,3,3105,0.0511230834477897,0.0914228890363043,0.5024154589371981,0.8138486312399356,0.9062801932367149,0.39991217168608045,0
nist,pv_only,primary,evaluation,normal,physical_availability,4,3106,0.057199423735037676,0.10556553351009054,0.5132002575660013,0.8077913715389569,0.9075981970379909,0.4232848113734283,0
nist,pv_only,primary,evaluation,normal,physical_recovery,1,3103,0.03182212017015853,0.05307285727587473,0.5104737350950693,0.8121173058330647,0.9078311311633903,0.2596006605212776,0
nist,pv_only,primary,evaluation,normal,physical_recovery,2,3102,0.043523868235417255,0.07505956118357265,0.5103159252095423,0.8120567375886525,0.9145712443584784,0.3522454006560128,0
nist,pv_only,primary,evaluation,normal,physical_recovery,3,3105,0.05114116504443721,0.0914228890363043,0.5075684380032206,0.8132045088566827,0.9082125603864735,0.40130655347157324,0
nist,pv_only,primary,evaluation,normal,physical_recovery,4,3106,0.05719195821586414,0.10556553351009054,0.5128783000643915,0.8097231165486156,0.9108177720540889,0.4242865238461109,0
nist,pv_only,primary,evaluation,normal,previous_day,1,3103,0.08785144205334851,0.1453107962062525,0.4885594585884628,0.8053496616177892,0.9123428939735739,0.6285939375473993,0
nist,pv_only,primary,evaluation,normal,previous_day,2,3102,0.08854857908409282,0.1468864829432271,0.4938749194068343,0.8104448742746615,0.9158607350096711,0.6345589295024457,0
nist,pv_only,primary,evaluation,normal,previous_day,3,3105,0.08936438007686366,0.14834426628166852,0.4972624798711755,0.81256038647343,0.9198067632850242,0.6464547507406595,0
nist,pv_only,primary,evaluation,normal,previous_day,4,3106,0.08999608759347498,0.1491715600361341,0.4996780424983902,0.8171281390856407,0.9236960721184804,0.6589490283670685,0
nist,pv_only,primary,evaluation,normal,raw,1,3103,0.032208850391783735,0.05307285727587473,0.39961327747341285,0.6832097969706735,0.837576538833387,0.2360035729549952,0
nist,pv_only,primary,evaluation,normal,raw,2,3102,0.04402691892916384,0.07505956118357265,0.39909735654416506,0.6763378465506125,0.8349451966473244,0.32459507925344233,0
nist,pv_only,primary,evaluation,normal,raw,3,3105,0.05182050645728534,0.0914228890363043,0.3761674718196457,0.6663446054750403,0.8183574879227054,0.3632578851398803,0
nist,pv_only,primary,evaluation,normal,raw,4,3106,0.057926750409438024,0.10556553351009054,0.3808757244043786,0.6735350933676755,0.8222794591113973,0.38746169033849065,0
nist,pv_only,primary,evaluation,normal,recency,1,3103,0.03190078626992672,0.05307285727587473,0.5043506284241057,0.8021269738962294,0.9049307122139865,0.2562694693212052,0
nist,pv_only,primary,evaluation,normal,recency,2,3102,0.043599376968220034,0.07505956118357265,0.5022566086395873,0.806254029658285,0.9084461637653127,0.3485022608099042,0
nist,pv_only,primary,evaluation,normal,recency,3,3105,0.05121489626417637,0.0914228890363043,0.5043478260869565,0.803220611916264,0.9053140096618357,0.39515933806388565,0
nist,pv_only,primary,evaluation,normal,recency,4,3106,0.05728369815208315,0.10556553351009054,0.5025756600128783,0.7994204764971024,0.9001931745009659,0.41953222759541636,0
nist,pv_only,primary,evaluation,normal,rolling,1,3103,0.03192894461522355,0.05307285727587473,0.5020947470190139,0.8021269738962294,0.9052529809861425,0.25599187006930635,0
nist,pv_only,primary,evaluation,normal,rolling,2,3102,0.04366312217554914,0.07505956118357265,0.5009671179883946,0.8023855577047067,0.9052224371373307,0.3490510737271047,0
nist,pv_only,primary,evaluation,normal,rolling,3,3105,0.05131644754443861,0.0914228890363043,0.5049919484702093,0.798389694041868,0.8998389694041868,0.395752236956851,0
nist,pv_only,primary,evaluation,normal,rolling,4,3106,0.05737418670398466,0.10556553351009054,0.4996780424983902,0.7955569864777849,0.8963296844816484,0.41935560187928805,0
nist,pv_only,primary,evaluation,normal,single_imputation,1,3103,0.0358931396559019,0.05538748404109968,0.6019980663873671,0.808894618111505,0.8662584595552691,0.21084636826335346,0
nist,pv_only,primary,evaluation,normal,single_imputation,2,3102,0.04944757334582537,0.07874724861958839,0.5241779497098646,0.7527401676337847,0.8317214700193424,0.26555386832825334,0
nist,pv_only,primary,evaluation,normal,single_imputation,3,3105,0.059347127968331394,0.09477011514307647,0.49404186795491145,0.7243156199677939,0.8051529790660226,0.2972195609868628,0
nist,pv_only,primary,evaluation,normal,single_imputation,4,3106,0.06812243158668556,0.10787017368827752,0.47907276239536384,0.7041210560206053,0.7852543464262718,0.3204300477512545,0
nist,pv_only,primary,evaluation,partial_restoration,aci_bounded,1,299,0.043857758463685566,0.07691770895614618,0.5083612040133779,0.8327759197324415,0.9297658862876255,0.4209234163468416,46
nist,pv_only,primary,evaluation,partial_restoration,aci_bounded,2,300,0.05013367006697428,0.08896951936682235,0.48333333333333334,0.84,0.93,0.42650016899187454,46
nist,pv_only,primary,evaluation,partial_restoration,aci_bounded,3,297,0.05355299949257247,0.10027138632037008,0.48148148148148145,0.8316498316498316,0.9259259259259259,0.42454283139907634,46
nist,pv_only,primary,evaluation,partial_restoration,aci_bounded,4,295,0.055587453732150786,0.10668913966956552,0.5389830508474577,0.864406779661017,0.9355932203389831,0.4328652816139395,45
nist,pv_only,primary,evaluation,partial_restoration,carry_forward,1,299,0.05458215457022777,0.09433768478645893,0.4214046822742475,0.7090301003344481,0.8260869565217391,0.4133114033216607,46
nist,pv_only,primary,evaluation,partial_restoration,carry_forward,2,300,0.0579835159622496,0.10271770368292348,0.4033333333333333,0.7066666666666667,0.85,0.42260610235588103,46
nist,pv_only,primary,evaluation,partial_restoration,carry_forward,3,297,0.05946048032920865,0.11707932531586665,0.4175084175084175,0.7306397306397306,0.8552188552188552,0.41876076410101715,46
nist,pv_only,primary,evaluation,partial_restoration,carry_forward,4,295,0.058810170261663616,0.11632511957459467,0.4135593220338983,0.735593220338983,0.847457627118644,0.4060405111437778,45
nist,pv_only,primary,evaluation,partial_restoration,geometric_persistence,1,299,0.17526775565103855,0.248298782544971,0.25752508361204013,0.4280936454849498,0.5919732441471572,0.268272874823584,46
nist,pv_only,primary,evaluation,partial_restoration,geometric_persistence,2,300,0.1537718448363171,0.2507673488136248,0.3233333333333333,0.5633333333333334,0.6866666666666666,0.375491100019681,46
nist,pv_only,primary,evaluation,partial_restoration,geometric_persistence,3,297,0.13262355581762877,0.2460635784861538,0.4074074074074074,0.6666666666666666,0.7373737373737373,0.47989153947501006,46
nist,pv_only,primary,evaluation,partial_restoration,geometric_persistence,4,295,0.11216844517341838,0.22512302723029567,0.48135593220338985,0.7152542372881356,0.8305084745762712,0.5538678555201947,45
nist,pv_only,primary,evaluation,partial_restoration,mask50,1,299,0.043786679417881856,0.07691770895614618,0.5117056856187291,0.8361204013377926,0.9364548494983278,0.4214320317286505,46
nist,pv_only,primary,evaluation,partial_restoration,mask50,2,300,0.05004942653878891,0.08896951936682235,0.48,0.85,0.9266666666666666,0.42570046649061616,46
nist,pv_only,primary,evaluation,partial_restoration,mask50,3,297,0.05341987733939576,0.10027138632037008,0.48148148148148145,0.8383838383838383,0.9259259259259259,0.4214837081893566,46
nist,pv_only,primary,evaluation,partial_restoration,mask50,4,295,0.055445214746248514,0.10668913966956552,0.5457627118644067,0.8677966101694915,0.9322033898305084,0.42940166392478113,45
nist,pv_only,primary,evaluation,partial_restoration,mi_recency,1,299,0.03795566610788182,0.061837103829321685,0.5317725752508361,0.8327759197324415,0.9331103678929766,0.306134026337507,46
nist,pv_only,primary,evaluation,partial_restoration,mi_recency,2,300,0.047463818281739484,0.07859085366100012,0.5466666666666666,0.84,0.92,0.36676758968970397,46
nist,pv_only,primary,evaluation,partial_restoration,mi_recency,3,297,0.0530057448682409,0.09029566585560123,0.5151515151515151,0.8484848484848485,0.9427609427609428,0.4227339989369239,46
nist,pv_only,primary,evaluation,partial_restoration,mi_recency,4,295,0.05853051948783947,0.10121469844140926,0.511864406779661,0.823728813559322,0.9389830508474576,0.46187425146472877,45
nist,pv_only,primary,evaluation,partial_restoration,multiple_imputation,1,299,0.038131984669110074,0.061837103829321685,0.6287625418060201,0.8528428093645485,0.9063545150501672,0.2788099728462956,46
nist,pv_only,primary,evaluation,partial_restoration,multiple_imputation,2,300,0.04799774758484282,0.07859085366100012,0.5733333333333334,0.8066666666666666,0.87,0.3131644522198768,46
nist,pv_only,primary,evaluation,partial_restoration,multiple_imputation,3,297,0.05363804464408918,0.09029566585560123,0.5084175084175084,0.7643097643097643,0.8754208754208754,0.3317998521649712,46
nist,pv_only,primary,evaluation,partial_restoration,multiple_imputation,4,295,0.05993628618665942,0.10121469844140926,0.4847457627118644,0.7050847457627119,0.8338983050847457,0.33939019673544985,45
nist,pv_only,primary,evaluation,partial_restoration,persistence,1,299,0.18815227384948618,0.28563565268458385,0.2809364548494983,0.451505016722408,0.5652173913043478,0.33854166350586185,46
nist,pv_only,primary,evaluation,partial_restoration,persistence,2,300,0.15116973042846002,0.27704772913844766,0.38,0.62,0.6866666666666666,0.46635409647826626,46
nist,pv_only,primary,evaluation,partial_restoration,persistence,3,297,0.12630296614594116,0.2571292019650597,0.5050505050505051,0.7070707070707071,0.7811447811447811,0.5602142655467369,46
nist,pv_only,primary,evaluation,partial_restoration,persistence,4,295,0.11153634744406112,0.2311245918199103,0.5288135593220339,0.7627118644067796,0.8779661016949153,0.6180173533358796,45
nist,pv_only,primary,evaluation,partial_restoration,physical,1,299,0.04379858087458318,0.07691770895614618,0.5150501672240803,0.8394648829431438,0.939799331103679,0.4240168250504681,46
nist,pv_only,primary,evaluation,partial_restoration,physical,2,300,0.05004981773823853,0.08896951936682235,0.48,0.86,0.93,0.42762644818710904,46
nist,pv_only,primary,evaluation,partial_restoration,physical,3,297,0.05351675324425653,0.10027138632037008,0.4781144781144781,0.8451178451178452,0.9292929292929293,0.4253516261992107,46
nist,pv_only,primary,evaluation,partial_restoration,physical,4,295,0.05562473257659049,0.10668913966956552,0.535593220338983,0.8745762711864407,0.9288135593220339,0.43323931566251744,45
nist,pv_only,primary,evaluation,partial_restoration,physical_availability,1,299,0.043783853486571565,0.07691770895614618,0.5150501672240803,0.842809364548495,0.9431438127090301,0.42200490047847233,46
nist,pv_only,primary,evaluation,partial_restoration,physical_availability,2,300,0.050061123231472555,0.08896951936682235,0.48,0.86,0.9266666666666666,0.42783762426142063,46
