site,scenario,period,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
nist,clean,development_evaluation,recency,3,2137,0.05089786060861618,0.08785891739246868,0.5039775386055217,0.8067384183434722,0.912962096396818,0.4415316012527615,0
nist,clean,development_evaluation,recency,4,2137,0.05515322109111316,0.09945454367384762,0.5067852129153019,0.8020589611605053,0.9096864763687412,0.41067892769248826,0
nist,clean,development_evaluation,rolling,1,2138,0.03379137229725488,0.0539622780479579,0.4976613657623948,0.7998129092609916,0.901309635173059,0.28984815181848916,0
nist,clean,development_evaluation,rolling,2,2137,0.04406820730143755,0.07507001454839142,0.5049134300421151,0.7959756668226485,0.9059429106223678,0.36130147926544787,0
nist,clean,development_evaluation,rolling,3,2137,0.050940553345712215,0.08785891739246868,0.5058493214787084,0.8086102012166588,0.9148338792700047,0.44138118756034456,0
nist,clean,development_evaluation,rolling,4,2137,0.05520532355104864,0.09945454367384762,0.5109967243799719,0.802526906878802,0.9059429106223678,0.41089013780252015,0
nist,clean,validation,aci_bounded,1,1899,0.034830448108188874,0.05462363116270238,0.4918378093733544,0.7946287519747235,0.9031068983675619,0.2999628877895283,0
nist,clean,validation,aci_bounded,2,1899,0.04727283455933213,0.08023277938866254,0.49921011058451814,0.7977883096366508,0.8999473407056345,0.3954355289368323,0
nist,clean,validation,aci_bounded,3,1899,0.05670950507438363,0.09809786475171993,0.4939441811479726,0.7977883096366508,0.8983675618746709,0.4674087893205119,0
nist,clean,validation,aci_bounded,4,1899,0.06308036032589326,0.11404450402583867,0.4965771458662454,0.7904160084254871,0.8983675618746709,0.4556575253496204,0
nist,clean,validation,mask50,1,1899,0.03478735411651477,0.05462363116270238,0.49973670352817273,0.8025276461295419,0.908899420747762,0.3011255846197009,0
nist,clean,validation,mask50,2,1899,0.04724648211080544,0.08023277938866254,0.507635597682991,0.7983149025803055,0.9010005265929436,0.39565385782796136,0
nist,clean,validation,mask50,3,1899,0.05663812913079285,0.09809786475171993,0.5039494470774092,0.7962085308056872,0.9041600842548709,0.4682833227671316,0
nist,clean,validation,mask50,4,1899,0.06300335311231053,0.11404450402583867,0.49921011058451814,0.8025276461295419,0.9062664560294892,0.4561661301984096,0
nist,clean,validation,physical,1,1899,0.0346944860733704,0.05462363116270238,0.4986835176408636,0.8030542390731964,0.9094260136914165,0.30276585060894323,0
nist,clean,validation,physical,2,1899,0.047024317562495095,0.08023277938866254,0.5002632964718273,0.8109531332280148,0.9062664560294892,0.39905378503248745,0
nist,clean,validation,physical,3,1899,0.05622263236814925,0.09809786475171993,0.5002632964718273,0.809373354397051,0.9104791995787257,0.47199678550422813,0
nist,clean,validation,physical,4,1899,0.0624758056255866,0.11404450402583867,0.5107951553449184,0.8130595050026329,0.9083728278041074,0.4619367256081449,0
nist,clean,validation,physical_recovery,1,1899,0.03468970951264032,0.05462363116270238,0.5071090047393365,0.8056872037914692,0.9094260136914165,0.3031257499819816,0
nist,clean,validation,physical_recovery,2,1899,0.047020686609701684,0.08023277938866254,0.5028962611901,0.8120063191153238,0.9057398630858347,0.39947572128133374,0
nist,clean,validation,physical_recovery,3,1899,0.056232199825249254,0.09809786475171993,0.5013164823591364,0.8067403896787783,0.9083728278041074,0.47211783378770833,0
nist,clean,validation,physical_recovery,4,1899,0.06249393794703367,0.11404450402583867,0.5071090047393365,0.8125329120589784,0.9110057925223802,0.4621721652536121,0
nist,clean,validation,raw,1,1899,0.03518015752225374,0.05462363116270238,0.36808846761453395,0.6972090573986308,0.8183254344391785,0.27507843367567264,0
nist,clean,validation,raw,2,1899,0.048286360323711766,0.08023277938866254,0.34807793575566087,0.6197998946814113,0.7783043707214323,0.3538901489320251,0
nist,clean,validation,raw,3,1899,0.057887538887409905,0.09809786475171993,0.33649289099526064,0.6092680358083201,0.8141126908899421,0.43937949811992505,0
nist,clean,validation,raw,4,1899,0.0647826803224419,0.11404450402583867,0.3175355450236967,0.5839915745129015,0.741969457609268,0.407103014048551,0
nist,clean,validation,recency,1,1899,0.03477632336625792,0.05462363116270238,0.4939441811479726,0.8004212743549236,0.9083728278041074,0.30056850091621884,0
nist,clean,validation,recency,2,1899,0.04722759201074707,0.08023277938866254,0.5007898894154819,0.7972617166929963,0.9010005265929436,0.39550841674620757,0
nist,clean,validation,recency,3,1899,0.05659825117665789,0.09809786475171993,0.5007898894154819,0.7983149025803055,0.9036334913112164,0.4683203806979196,0
nist,clean,validation,recency,4,1899,0.0629756482850496,0.11404450402583867,0.49973670352817273,0.7983149025803055,0.9036334913112164,0.4561571355031535,0
nist,clean,validation,rolling,1,1899,0.03481990994303197,0.05462363116270238,0.49499736703528174,0.7993680884676145,0.9062664560294892,0.3012141604229279,0
nist,clean,validation,rolling,2,1899,0.047256699649755665,0.08023277938866254,0.4976303317535545,0.8030542390731964,0.9025803054239073,0.3963466579461653,0
nist,clean,validation,rolling,3,1899,0.05668509644171077,0.09809786475171993,0.5002632964718273,0.8004212743549236,0.9015271195365983,0.46934564745750873,0
nist,clean,validation,rolling,4,1899,0.06304904642715357,0.11404450402583867,0.5007898894154819,0.7925223802001053,0.9031068983675619,0.4575008070659218,0
nist,clean,warmup,aci_bounded,1,289,0.030941868609207043,0.04830888055433251,0.5397923875432526,0.8373702422145328,0.8961937716262975,0.27995485123563085,0
nist,clean,warmup,aci_bounded,2,289,0.047708686779271134,0.0826675828824267,0.5155709342560554,0.8339100346020761,0.903114186851211,0.3946194363376512,0
nist,clean,warmup,aci_bounded,3,289,0.06027623028857613,0.10805242114854977,0.5605536332179931,0.8131487889273357,0.9273356401384083,0.49079149022356006,0
nist,clean,warmup,aci_bounded,4,289,0.07271172793707475,0.13393656457562994,0.5536332179930796,0.8546712802768166,0.8996539792387543,0.4963126859495571,0
nist,clean,warmup,mask50,1,289,0.03091323168307334,0.04830888055433251,0.5190311418685121,0.8304498269896193,0.889273356401384,0.27789708487694026,0
nist,clean,warmup,mask50,2,289,0.04761158230380993,0.0826675828824267,0.5224913494809689,0.8200692041522492,0.903114186851211,0.3881862303617819,0
nist,clean,warmup,mask50,3,289,0.060114173619674006,0.10805242114854977,0.5432525951557093,0.8062283737024222,0.9204152249134948,0.4859713800774395,0
nist,clean,warmup,mask50,4,289,0.0724683384146316,0.13393656457562994,0.5397923875432526,0.8442906574394463,0.8858131487889274,0.49117473469952605,0
nist,clean,warmup,physical,1,289,0.030829094358946273,0.04830888055433251,0.5294117647058824,0.8269896193771626,0.903114186851211,0.2776136448895695,0
nist,clean,warmup,physical,2,289,0.04749545204667602,0.0826675828824267,0.5190311418685121,0.8269896193771626,0.903114186851211,0.391327406771084,0
