site,case_id,case_group,horizon,n,events,days,population,endpoint,low_event_support,low_case_support
colorado,duration_6h,sensitivity,1,420,46,72,exclude_bright_zero,recovery_6_24,False,False
colorado,duration_6h,sensitivity,2,425,46,70,exclude_bright_zero,recovery_6_24,False,False
colorado,duration_6h,sensitivity,3,424,46,57,exclude_bright_zero,recovery_6_24,False,False
colorado,duration_6h,sensitivity,4,424,46,54,exclude_bright_zero,recovery_6_24,False,False
colorado,duration_6h,sensitivity,1,567,46,83,exclude_bright_zero,recovery,False,False
colorado,duration_6h,sensitivity,2,567,46,80,exclude_bright_zero,recovery,False,False
colorado,duration_6h,sensitivity,3,567,46,68,exclude_bright_zero,recovery,False,False
colorado,duration_6h,sensitivity,4,567,46,69,exclude_bright_zero,recovery,False,False
colorado,duration_6h,sensitivity,1,717,46,96,exclude_bright_zero,failure_recovery,False,False
colorado,duration_6h,sensitivity,2,718,46,93,exclude_bright_zero,failure_recovery,False,False
colorado,duration_6h,sensitivity,3,716,46,81,exclude_bright_zero,failure_recovery,False,False
colorado,duration_6h,sensitivity,4,715,46,80,exclude_bright_zero,failure_recovery,False,False
colorado,duration_6h,sensitivity,1,3957,46,322,exclude_bright_zero,all,False,False
colorado,duration_6h,sensitivity,2,3957,46,322,exclude_bright_zero,all,False,False
colorado,duration_6h,sensitivity,3,3957,46,322,exclude_bright_zero,all,False,False
colorado,duration_6h,sensitivity,4,3957,46,322,exclude_bright_zero,all,False,False
colorado,duration_24h,sensitivity,1,567,46,83,recorded_ac,outage,False,False
colorado,duration_24h,sensitivity,2,567,46,78,recorded_ac,outage,False,False
colorado,duration_24h,sensitivity,3,567,46,69,recorded_ac,outage,False,False
colorado,duration_24h,sensitivity,4,567,46,68,recorded_ac,outage,False,False
colorado,duration_24h,sensitivity,1,150,37,44,recorded_ac,recovery_0_6,False,True
colorado,duration_24h,sensitivity,2,151,36,41,recorded_ac,recovery_0_6,False,True
colorado,duration_24h,sensitivity,3,149,35,35,recorded_ac,recovery_0_6,False,True
colorado,duration_24h,sensitivity,4,148,34,34,recorded_ac,recovery_0_6,False,True
colorado,duration_24h,sensitivity,1,418,46,70,recorded_ac,recovery_6_24,False,False
colorado,duration_24h,sensitivity,2,417,46,65,recorded_ac,recovery_6_24,False,False
colorado,duration_24h,sensitivity,3,419,46,56,recorded_ac,recovery_6_24,False,False
colorado,duration_24h,sensitivity,4,420,46,57,recorded_ac,recovery_6_24,False,False
colorado,duration_24h,sensitivity,1,568,46,83,recorded_ac,recovery,False,False
colorado,duration_24h,sensitivity,2,568,46,78,recorded_ac,recovery,False,False
colorado,duration_24h,sensitivity,3,568,46,69,recorded_ac,recovery,False,False
colorado,duration_24h,sensitivity,4,568,46,68,recorded_ac,recovery,False,False
colorado,duration_24h,sensitivity,1,1135,46,129,recorded_ac,failure_recovery,False,False
colorado,duration_24h,sensitivity,2,1135,46,124,recorded_ac,failure_recovery,False,False
colorado,duration_24h,sensitivity,3,1135,46,115,recorded_ac,failure_recovery,False,False
colorado,duration_24h,sensitivity,4,1135,46,114,recorded_ac,failure_recovery,False,False
colorado,duration_24h,sensitivity,1,3957,46,322,recorded_ac,all,False,False
colorado,duration_24h,sensitivity,2,3957,46,322,recorded_ac,all,False,False
colorado,duration_24h,sensitivity,3,3957,46,322,recorded_ac,all,False,False
colorado,duration_24h,sensitivity,4,3957,46,322,recorded_ac,all,False,False
colorado,duration_24h,sensitivity,1,567,46,83,exclude_bright_zero,outage,False,False
colorado,duration_24h,sensitivity,2,567,46,78,exclude_bright_zero,outage,False,False
colorado,duration_24h,sensitivity,3,567,46,69,exclude_bright_zero,outage,False,False
colorado,duration_24h,sensitivity,4,567,46,68,exclude_bright_zero,outage,False,False
colorado,duration_24h,sensitivity,1,150,37,44,exclude_bright_zero,recovery_0_6,False,True
colorado,duration_24h,sensitivity,2,151,36,41,exclude_bright_zero,recovery_0_6,False,True
colorado,duration_24h,sensitivity,3,149,35,35,exclude_bright_zero,recovery_0_6,False,True
colorado,duration_24h,sensitivity,4,148,34,34,exclude_bright_zero,recovery_0_6,False,True
colorado,duration_24h,sensitivity,1,418,46,70,exclude_bright_zero,recovery_6_24,False,False
colorado,duration_24h,sensitivity,2,417,46,65,exclude_bright_zero,recovery_6_24,False,False
colorado,duration_24h,sensitivity,3,419,46,56,exclude_bright_zero,recovery_6_24,False,False
colorado,duration_24h,sensitivity,4,420,46,57,exclude_bright_zero,recovery_6_24,False,False
colorado,duration_24h,sensitivity,1,568,46,83,exclude_bright_zero,recovery,False,False
colorado,duration_24h,sensitivity,2,568,46,78,exclude_bright_zero,recovery,False,False
colorado,duration_24h,sensitivity,3,568,46,69,exclude_bright_zero,recovery,False,False
colorado,duration_24h,sensitivity,4,568,46,68,exclude_bright_zero,recovery,False,False
colorado,duration_24h,sensitivity,1,1135,46,129,exclude_bright_zero,failure_recovery,False,False
colorado,duration_24h,sensitivity,2,1135,46,124,exclude_bright_zero,failure_recovery,False,False
colorado,duration_24h,sensitivity,3,1135,46,115,exclude_bright_zero,failure_recovery,False,False
colorado,duration_24h,sensitivity,4,1135,46,114,exclude_bright_zero,failure_recovery,False,False
colorado,duration_24h,sensitivity,1,3957,46,322,exclude_bright_zero,all,False,False
colorado,duration_24h,sensitivity,2,3957,46,322,exclude_bright_zero,all,False,False
colorado,duration_24h,sensitivity,3,3957,46,322,exclude_bright_zero,all,False,False
colorado,duration_24h,sensitivity,4,3957,46,322,exclude_bright_zero,all,False,False
colorado,backfill_60min,sensitivity,1,297,46,64,recorded_ac,outage,False,False
colorado,backfill_60min,sensitivity,2,293,45,54,recorded_ac,outage,False,False
colorado,backfill_60min,sensitivity,3,292,44,46,recorded_ac,outage,False,False
colorado,backfill_60min,sensitivity,4,291,43,45,recorded_ac,outage,False,False
colorado,backfill_60min,sensitivity,1,132,31,40,recorded_ac,recovery_0_6,False,True
colorado,backfill_60min,sensitivity,2,128,31,35,recorded_ac,recovery_0_6,False,True
colorado,backfill_60min,sensitivity,3,125,34,34,recorded_ac,recovery_0_6,False,True
colorado,backfill_60min,sensitivity,4,124,31,31,recorded_ac,recovery_0_6,False,True
colorado,backfill_60min,sensitivity,1,435,46,72,recorded_ac,recovery_6_24,False,False
colorado,backfill_60min,sensitivity,2,440,46,62,recorded_ac,recovery_6_24,False,False
colorado,backfill_60min,sensitivity,3,443,46,55,recorded_ac,recovery_6_24,False,False
colorado,backfill_60min,sensitivity,4,444,46,57,recorded_ac,recovery_6_24,False,False
colorado,backfill_60min,sensitivity,1,567,46,86,recorded_ac,recovery,False,False
colorado,backfill_60min,sensitivity,2,568,46,77,recorded_ac,recovery,False,False
colorado,backfill_60min,sensitivity,3,568,46,68,recorded_ac,recovery,False,False
colorado,backfill_60min,sensitivity,4,568,46,65,recorded_ac,recovery,False,False
colorado,backfill_60min,sensitivity,1,864,46,110,recorded_ac,failure_recovery,False,False
colorado,backfill_60min,sensitivity,2,861,46,100,recorded_ac,failure_recovery,False,False
colorado,backfill_60min,sensitivity,3,860,46,92,recorded_ac,failure_recovery,False,False
colorado,backfill_60min,sensitivity,4,859,46,91,recorded_ac,failure_recovery,False,False
colorado,backfill_60min,sensitivity,1,3957,46,322,recorded_ac,all,False,False
colorado,backfill_60min,sensitivity,2,3957,46,322,recorded_ac,all,False,False
colorado,backfill_60min,sensitivity,3,3957,46,322,recorded_ac,all,False,False
colorado,backfill_60min,sensitivity,4,3957,46,322,recorded_ac,all,False,False
colorado,backfill_60min,sensitivity,1,297,46,64,exclude_bright_zero,outage,False,False
colorado,backfill_60min,sensitivity,2,293,45,54,exclude_bright_zero,outage,False,False
colorado,backfill_60min,sensitivity,3,292,44,46,exclude_bright_zero,outage,False,False
colorado,backfill_60min,sensitivity,4,291,43,45,exclude_bright_zero,outage,False,False
colorado,backfill_60min,sensitivity,1,132,31,40,exclude_bright_zero,recovery_0_6,False,True
colorado,backfill_60min,sensitivity,2,128,31,35,exclude_bright_zero,recovery_0_6,False,True
colorado,backfill_60min,sensitivity,3,125,34,34,exclude_bright_zero,recovery_0_6,False,True
colorado,backfill_60min,sensitivity,4,124,31,31,exclude_bright_zero,recovery_0_6,False,True
colorado,backfill_60min,sensitivity,1,435,46,72,exclude_bright_zero,recovery_6_24,False,False
colorado,backfill_60min,sensitivity,2,440,46,62,exclude_bright_zero,recovery_6_24,False,False
colorado,backfill_60min,sensitivity,3,443,46,55,exclude_bright_zero,recovery_6_24,False,False
colorado,backfill_60min,sensitivity,4,444,46,57,exclude_bright_zero,recovery_6_24,False,False
colorado,backfill_60min,sensitivity,1,567,46,86,exclude_bright_zero,recovery,False,False
colorado,backfill_60min,sensitivity,2,568,46,77,exclude_bright_zero,recovery,False,False
colorado,backfill_60min,sensitivity,3,568,46,68,exclude_bright_zero,recovery,False,False
colorado,backfill_60min,sensitivity,4,568,46,65,exclude_bright_zero,recovery,False,False
colorado,backfill_60min,sensitivity,1,864,46,110,exclude_bright_zero,failure_recovery,False,False
colorado,backfill_60min,sensitivity,2,861,46,100,exclude_bright_zero,failure_recovery,False,False
colorado,backfill_60min,sensitivity,3,860,46,92,exclude_bright_zero,failure_recovery,False,False
colorado,backfill_60min,sensitivity,4,859,46,91,exclude_bright_zero,failure_recovery,False,False
colorado,backfill_60min,sensitivity,1,3957,46,322,exclude_bright_zero,all,False,False
colorado,backfill_60min,sensitivity,2,3957,46,322,exclude_bright_zero,all,False,False
colorado,backfill_60min,sensitivity,3,3957,46,322,exclude_bright_zero,all,False,False
colorado,backfill_60min,sensitivity,4,3957,46,322,exclude_bright_zero,all,False,False
colorado,channel_gap_6h,sensitivity,1,297,46,64,recorded_ac,outage,False,False
colorado,channel_gap_6h,sensitivity,2,293,45,54,recorded_ac,outage,False,False
colorado,channel_gap_6h,sensitivity,3,292,44,46,recorded_ac,outage,False,False
colorado,channel_gap_6h,sensitivity,4,291,43,45,recorded_ac,outage,False,False
colorado,channel_gap_6h,sensitivity,1,132,31,40,recorded_ac,partial_restoration,False,True
colorado,channel_gap_6h,sensitivity,2,128,31,35,recorded_ac,partial_restoration,False,True
colorado,channel_gap_6h,sensitivity,3,125,34,34,recorded_ac,partial_restoration,False,True
colorado,channel_gap_6h,sensitivity,4,124,31,31,recorded_ac,partial_restoration,False,True
colorado,channel_gap_6h,sensitivity,1,138,30,36,recorded_ac,recovery_0_6,False,True
colorado,channel_gap_6h,sensitivity,2,146,30,36,recorded_ac,recovery_0_6,False,True
colorado,channel_gap_6h,sensitivity,3,150,32,32,recorded_ac,recovery_0_6,False,True
colorado,channel_gap_6h,sensitivity,4,152,34,34,recorded_ac,recovery_0_6,False,True
colorado,channel_gap_6h,sensitivity,1,430,46,75,recorded_ac,recovery_6_24,False,False
colorado,channel_gap_6h,sensitivity,2,422,46,62,recorded_ac,recovery_6_24,False,False
colorado,channel_gap_6h,sensitivity,3,418,46,58,recorded_ac,recovery_6_24,False,False
colorado,channel_gap_6h,sensitivity,4,416,46,57,recorded_ac,recovery_6_24,False,False
colorado,channel_gap_6h,sensitivity,1,568,46,83,recorded_ac,recovery,False,False
colorado,channel_gap_6h,sensitivity,2,568,46,70,recorded_ac,recovery,False,False
colorado,channel_gap_6h,sensitivity,3,568,46,67,recorded_ac,recovery,False,False
colorado,channel_gap_6h,sensitivity,4,568,46,69,recorded_ac,recovery,False,False
colorado,channel_gap_6h,sensitivity,1,997,46,121,recorded_ac,failure_recovery,False,False
colorado,channel_gap_6h,sensitivity,2,989,46,108,recorded_ac,failure_recovery,False,False
colorado,channel_gap_6h,sensitivity,3,985,46,104,recorded_ac,failure_recovery,False,False
colorado,channel_gap_6h,sensitivity,4,983,46,103,recorded_ac,failure_recovery,False,False
colorado,channel_gap_6h,sensitivity,1,3957,46,322,recorded_ac,all,False,False
colorado,channel_gap_6h,sensitivity,2,3957,46,322,recorded_ac,all,False,False
colorado,channel_gap_6h,sensitivity,3,3957,46,322,recorded_ac,all,False,False
colorado,channel_gap_6h,sensitivity,4,3957,46,322,recorded_ac,all,False,False
colorado,channel_gap_6h,sensitivity,1,297,46,64,exclude_bright_zero,outage,False,False
colorado,channel_gap_6h,sensitivity,2,293,45,54,exclude_bright_zero,outage,False,False
colorado,channel_gap_6h,sensitivity,3,292,44,46,exclude_bright_zero,outage,False,False
colorado,channel_gap_6h,sensitivity,4,291,43,45,exclude_bright_zero,outage,False,False
colorado,channel_gap_6h,sensitivity,1,132,31,40,exclude_bright_zero,partial_restoration,False,True
colorado,channel_gap_6h,sensitivity,2,128,31,35,exclude_bright_zero,partial_restoration,False,True
colorado,channel_gap_6h,sensitivity,3,125,34,34,exclude_bright_zero,partial_restoration,False,True
colorado,channel_gap_6h,sensitivity,4,124,31,31,exclude_bright_zero,partial_restoration,False,True
colorado,channel_gap_6h,sensitivity,1,138,30,36,exclude_bright_zero,recovery_0_6,False,True
colorado,channel_gap_6h,sensitivity,2,146,30,36,exclude_bright_zero,recovery_0_6,False,True
colorado,channel_gap_6h,sensitivity,3,150,32,32,exclude_bright_zero,recovery_0_6,False,True
colorado,channel_gap_6h,sensitivity,4,152,34,34,exclude_bright_zero,recovery_0_6,False,True
colorado,channel_gap_6h,sensitivity,1,430,46,75,exclude_bright_zero,recovery_6_24,False,False
colorado,channel_gap_6h,sensitivity,2,422,46,62,exclude_bright_zero,recovery_6_24,False,False
colorado,channel_gap_6h,sensitivity,3,418,46,58,exclude_bright_zero,recovery_6_24,False,False
colorado,channel_gap_6h,sensitivity,4,416,46,57,exclude_bright_zero,recovery_6_24,False,False
colorado,channel_gap_6h,sensitivity,1,568,46,83,exclude_bright_zero,recovery,False,False
colorado,channel_gap_6h,sensitivity,2,568,46,70,exclude_bright_zero,recovery,False,False
colorado,channel_gap_6h,sensitivity,3,568,46,67,exclude_bright_zero,recovery,False,False
colorado,channel_gap_6h,sensitivity,4,568,46,69,exclude_bright_zero,recovery,False,False
colorado,channel_gap_6h,sensitivity,1,997,46,121,exclude_bright_zero,failure_recovery,False,False
colorado,channel_gap_6h,sensitivity,2,989,46,108,exclude_bright_zero,failure_recovery,False,False
colorado,channel_gap_6h,sensitivity,3,985,46,104,exclude_bright_zero,failure_recovery,False,False
colorado,channel_gap_6h,sensitivity,4,983,46,103,exclude_bright_zero,failure_recovery,False,False
colorado,channel_gap_6h,sensitivity,1,3957,46,322,exclude_bright_zero,all,False,False
colorado,channel_gap_6h,sensitivity,2,3957,46,322,exclude_bright_zero,all,False,False
colorado,channel_gap_6h,sensitivity,3,3957,46,322,exclude_bright_zero,all,False,False
colorado,channel_gap_6h,sensitivity,4,3957,46,322,exclude_bright_zero,all,False,False
colorado,schedule_seed_2,sensitivity,1,248,44,59,recorded_ac,outage,False,False
colorado,schedule_seed_2,sensitivity,2,247,45,53,recorded_ac,outage,False,False
colorado,schedule_seed_2,sensitivity,3,249,44,45,recorded_ac,outage,False,False
colorado,schedule_seed_2,sensitivity,4,253,46,46,recorded_ac,outage,False,False
colorado,schedule_seed_2,sensitivity,1,155,33,41,recorded_ac,recovery_0_6,False,True
colorado,schedule_seed_2,sensitivity,2,160,35,40,recorded_ac,recovery_0_6,False,True
colorado,schedule_seed_2,sensitivity,3,163,39,39,recorded_ac,recovery_0_6,False,True
colorado,schedule_seed_2,sensitivity,4,164,38,38,recorded_ac,recovery_0_6,False,True
colorado,schedule_seed_2,sensitivity,1,413,46,73,recorded_ac,recovery_6_24,False,False
colorado,schedule_seed_2,sensitivity,2,408,46,65,recorded_ac,recovery_6_24,False,False
colorado,schedule_seed_2,sensitivity,3,405,46,58,recorded_ac,recovery_6_24,False,False
colorado,schedule_seed_2,sensitivity,4,404,46,59,recorded_ac,recovery_6_24,False,False
colorado,schedule_seed_2,sensitivity,1,568,46,84,recorded_ac,recovery,False,False
colorado,schedule_seed_2,sensitivity,2,568,46,77,recorded_ac,recovery,False,False
colorado,schedule_seed_2,sensitivity,3,568,46,70,recorded_ac,recovery,False,False
colorado,schedule_seed_2,sensitivity,4,568,46,71,recorded_ac,recovery,False,False
colorado,schedule_seed_2,sensitivity,1,816,46,107,recorded_ac,failure_recovery,False,False
colorado,schedule_seed_2,sensitivity,2,815,46,99,recorded_ac,failure_recovery,False,False
colorado,schedule_seed_2,sensitivity,3,817,46,91,recorded_ac,failure_recovery,False,False
